loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L000433,B6783,JUMBO,2011-09-28,2041-09-28,82450.00,0.00,7.465,240,WY,CASH_OUT,A,3,VERY_HIGH,PAID_OFF,0,Bank of America,2016-10-24,2016-11-22,COMPLETE,ORIGINATION_SYS
L000434,B5967,FHA,2014-12-20,2044-12-20,70742.00,56096.54,3.906,240,AZ,REFINANCE,D,28,MEDIUM,DELINQUENT,75,Wells Fargo,2019-01-23,2019-01-29,MISSING,MANUAL_ENTRY
L000435,B3875,CONVENTIONAL,2018-11-19,2033-11-19,340819.00,228320.25,6.029,360,KY,CASH_OUT,B,28,HIGH,CURRENT,0,JPMorgan Chase,2025-02-25,2025-03-24,COMPLETE,MANUAL_ENTRY
L000436,B1849,VA,2021-12-14,2051-12-14,315206.00,0.00,5.095,240,UT,CASH_OUT,D,15,HIGH,PAID_OFF,0,US Bank,2022-01-21,2022-02-14,COMPLETE,MANUAL_ENTRY
L000437,B4188,VA,2015-01-14,2030-01-14,-341433.00,306249.86,2.991,360,WV,PURCHASE,B+,13,LOW,CURRENT,0,JPMorgan Chase,2018-08-31,2018-09-06,COMPLETE,SERVICING_SYS
L000438,B6477,VA,2011-05-30,2041-05-30,705669.00,256067.50,3.983,240,MI,PURCHASE,C,16,MEDIUM,CURRENT,45,Wells Fargo,2020-07-20,2020-08-13,COMPLETE,SERVICING_SYS
L000439,B7183,VA,2012-02-23,2042-02-23,518143.00,350423.95,7.841,360,FL,PURCHASE,D,1,HIGH,CURRENT,0,US Bank,2012-11-27,2012-12-17,COMPLETE,ORIGINATION_SYS
L000440,B7735,FHA,2011-04-03,2041-04-03,104738.00,51499.25,7.687,360,NJ,REFINANCE,D,25,VERY_HIGH,CURRENT,0,US Bank,2012-05-29,2012-06-17,COMPLETE,MANUAL_ENTRY
L000441,B2106,FHA,2010-08-01,2030-08-01,592337.00,740421.25,7.926,180,KY,REFINANCE,D,15,VERY_HIGH,CURRENT,0,JPMorgan Chase,2011-10-25,2011-11-01,COMPLETE,ORIGINATION_SYS
L000442,B6098,FHA,2011-05-11,2026-05-11,376806.00,256205.28,3.384,240,ME,REFINANCE,A,16,MEDIUM,CURRENT,0,Wells Fargo,2018-09-30,2018-10-07,COMPLETE,MANUAL_ENTRY
L000443,B2120,VA,2011-03-24,2031-03-24,410517.00,175296.77,3.636,240,NJ,CASH_OUT,B+,10,HIGH,CURRENT,0,US Bank,2021-06-30,2021-07-09,COMPLETE,ORIGINATION_SYS
L000444,B4772,JUMBO,2012-05-08,2032-05-08,94241.00,0.00,6.244,180,WY,REFINANCE,B+,12,MEDIUM,PAID_OFF,0,Quicken Loans,2019-08-06,2019-08-11,INCOMPLETE,ORIGINATION_SYS
L000445,B4185,VA,2018-02-20,2033-02-20,127312.00,67809.72,2.763,180,ME,PURCHASE,B,28,HIGH,CURRENT,0,PNC Bank,2019-10-26,2019-10-31,COMPLETE,MANUAL_ENTRY
L000446,B3248,JUMBO,2015-07-08,2030-07-08,255507.00,0.00,6.429,180,IN,REFINANCE,D,7,HIGH,PAID_OFF,0,Freedom Mortgage,2025-10-23,2025-11-03,COMPLETE,MANUAL_ENTRY
L000447,B4140,JUMBO,2023-12-24,2043-12-24,118553.00,0.00,6.666,240,SD,PURCHASE,A,24,MEDIUM,PAID_OFF,0,Freedom Mortgage,2025-07-11,2025-07-28,COMPLETE,ORIGINATION_SYS
L000448,B9011,FHA,2017-05-08,2032-05-08,105846.00,75060.53,6.864,240,SC,PURCHASE,B,16,VERY_HIGH,CURRENT,0,Freedom Mortgage,2018-11-06,2018-12-04,COMPLETE,MANUAL_ENTRY
L000449,B8918,JUMBO,2018-05-24,2038-05-24,594098.00,357512.57,5.343,360,DC,CASH_OUT,B+,1,MEDIUM,CURRENT,0,JPMorgan Chase,2022-09-01,2022-09-29,COMPLETE,ORIGINATION_SYS
L000450,B7129,VA,2018-11-18,2033-11-18,370863.00,213715.31,5.803,180,ME,REFINANCE,A+,11,MEDIUM,CURRENT,0,US Bank,2020-09-21,2020-09-22,COMPLETE,MANUAL_ENTRY
L000451,B5473,JUMBO,2017-07-18,2037-07-18,523066.00,315883.82,2.648,240,TN,PURCHASE,C,28,LOW,CURRENT,0,Bank of America,2026-08-25,2026-09-20,COMPLETE,MANUAL_ENTRY
L000452,B6468,FHA,2011-10-03,2031-10-03,288804.00,105114.81,6.551,240,WY,CASH_OUT,C,6,MEDIUM,CURRENT,0,Freedom Mortgage,2012-04-06,2012-04-30,COMPLETE,MANUAL_ENTRY
L000453,B1194,JUMBO,2015-11-10,2030-11-10,364021.00,175894.74,6.425,180,IA,PURCHASE,B+,23,MEDIUM,CURRENT,0,Quicken Loans,2020-06-20,2020-06-27,COMPLETE,MANUAL_ENTRY
L000454,B7843,FHA,2020-07-06,2050-07-06,533814.00,278345.95,5.132,360,FL,CASH_OUT,B,9,LOW,CURRENT,0,Quicken Loans,2030-01-29,2030-02-23,COMPLETE,SERVICING_SYS
L000455,B1380,CONVENTIONAL,2017-08-15,2032-08-15,489507.00,282307.29,8.033,180,MI,CASH_OUT,B+,25,VERY_HIGH,DEFAULT,365,Quicken Loans,2021-01-23,2021-01-29,MISSING,ORIGINATION_SYS
L000456,B5991,CONVENTIONAL,2021-12-27,2041-12-27,247487.00,150621.94,3.529,360,AZ,CASH_OUT,A+,15,LOW,CURRENT,0,JPMorgan Chase,2032-11-09,2032-11-15,COMPLETE,SERVICING_SYS
L000457,B9495,CONVENTIONAL,2016-05-14,2031-05-14,294359.00,144005.90,3.531,240,DE,PURCHASE,A+,13,VERY_HIGH,CURRENT,0,PNC Bank,2021-07-19,2021-07-21,COMPLETE,ORIGINATION_SYS
L000458,B6084,FHA,2012-11-30,2027-11-30,374803.00,217734.47,5.515,360,IL,PURCHASE,B,14,LOW,DELINQUENT,60,Freedom Mortgage,2014-10-11,2014-10-23,COMPLETE,ORIGINATION_SYS
L000459,B2492,VA,2021-10-17,2041-10-17,646879.00,563758.67,6.378,240,VA,REFINANCE,D,19,MEDIUM,CURRENT,0,Quicken Loans,2026-01-17,2026-01-24,COMPLETE,MANUAL_ENTRY
L000460,B1715,FHA,2019-09-10,2039-09-10,453350.00,404407.02,7.813,180,SD,CASH_OUT,C,21,LOW,CURRENT,0,PNC Bank,2026-02-24,2026-03-19,COMPLETE,ORIGINATION_SYS
L000461,B6341,JUMBO,2021-01-25,2041-01-25,629677.00,238521.59,5.206,240,AZ,REFINANCE,A,2,VERY_HIGH,CURRENT,0,Quicken Loans,2029-08-15,2029-08-25,COMPLETE,ORIGINATION_SYS
L000462,B8606,JUMBO,2018-11-24,2033-11-24,61258.00,28355.94,5.268,180,KS,CASH_OUT,D,4,VERY_HIGH,DELINQUENT,38,Freedom Mortgage,2022-08-24,2022-09-01,INCOMPLETE,ORIGINATION_SYS
L000463,B2271,CONVENTIONAL,2010-05-28,2040-05-28,155397.00,64521.42,6.564,180,ID,PURCHASE,B+,1,MEDIUM,CURRENT,0,Quicken Loans,2018-10-19,2018-11-10,COMPLETE,MANUAL_ENTRY
L000464,B8274,CONVENTIONAL,2021-09-23,2051-09-23,744723.00,0.00,6.089,180,WY,PURCHASE,B,11,MEDIUM,PAID_OFF,0,JPMorgan Chase,2026-03-10,2026-03-12,COMPLETE,ORIGINATION_SYS
L000465,B3750,FHA,2010-04-30,2030-04-30,251485.00,186595.25,2.764,360,MA,REFINANCE,A+,20,MEDIUM,CURRENT,0,US Bank,2021-02-28,2021-03-06,MISSING,SERVICING_SYS
L000466,B6181,CONVENTIONAL,2019-08-07,2034-08-07,293697.00,367121.25,4.835,240,TX,REFINANCE,B+,19,HIGH,CURRENT,0,Wells Fargo,2021-08-17,2021-08-19,INCOMPLETE,SERVICING_SYS
L000467,B3809,VA,2016-10-06,2046-10-06,573843.00,538848.11,8.254,360,SD,CASH_OUT,D,21,MEDIUM,CURRENT,0,Bank of America,2022-11-10,2022-11-15,COMPLETE,MANUAL_ENTRY
L000468,B7264,FHA,2017-02-17,2047-02-17,555550.00,191044.63,5.521,360,IA,PURCHASE,A+,24,LOW,CURRENT,0,Bank of America,2027-06-10,2027-06-17,COMPLETE,ORIGINATION_SYS
L000469,B4348,CONVENTIONAL,2023-11-26,2038-11-26,112833.00,43938.42,3.928,360,NH,CASH_OUT,C,4,HIGH,CURRENT,0,Bank of America,2026-04-01,2026-04-21,INCOMPLETE,ORIGINATION_SYS
L000470,B6615,FHA,2021-09-06,2041-09-06,729525.00,604237.73,3.735,180,TX,PURCHASE,B+,22,MEDIUM,DEFAULT,207,US Bank,2031-04-06,2031-05-03,COMPLETE,SERVICING_SYS
L000471,B1853,FHA,2014-02-12,2034-02-12,710374.00,0.00,8.13,180,PA,CASH_OUT,B,7,LOW,PAID_OFF,0,Quicken Loans,2014-12-25,2015-01-17,COMPLETE,ORIGINATION_SYS
L000472,B4299,VA,2014-06-07,2029-06-07,494613.00,205107.64,7.675,240,MS,REFINANCE,D,5,VERY_HIGH,CURRENT,0,Quicken Loans,2017-09-17,2017-09-30,COMPLETE,MANUAL_ENTRY
L000473,B5918,FHA,2019-09-21,2034-09-21,555414.00,173776.38,5.817,180,NJ,REFINANCE,D,9,VERY_HIGH,CURRENT,0,US Bank,2029-05-19,2029-06-07,COMPLETE,SERVICING_SYS
L000474,B9203,VA,2013-01-24,2043-01-24,542053.00,677566.25,5.449,240,WV,REFINANCE,D,15,HIGH,PAID_OFF,0,PNC Bank,2013-03-12,2013-03-30,COMPLETE,ORIGINATION_SYS
L000475,B6711,JUMBO,2012-10-16,2032-10-16,643083.00,260793.02,6.31,240,TN,REFINANCE,D,23,MEDIUM,DEFAULT,220,JPMorgan Chase,2021-07-10,2021-07-25,COMPLETE,SERVICING_SYS
L000476,B3414,VA,2010-08-20,2040-08-20,748011.00,538169.08,3.984,360,HI,PURCHASE,A,24,LOW,CURRENT,0,PNC Bank,2015-10-28,2015-11-19,MISSING,SERVICING_SYS
L000477,B5143,VA,2023-02-23,2038-02-23,593725.00,0.00,5.504,360,MO,CASH_OUT,C,23,VERY_HIGH,PAID_OFF,0,Freedom Mortgage,2025-02-01,2025-03-01,MISSING,ORIGINATION_SYS
L000478,B4432,JUMBO,2012-06-14,2042-06-14,650426.00,523494.86,6.694,180,NY,PURCHASE,A,2,VERY_HIGH,CURRENT,0,US Bank,2014-02-18,2014-03-03,COMPLETE,MANUAL_ENTRY
L000479,B2806,JUMBO,2019-09-01,2034-09-01,234970.00,127711.69,5.903,180,AR,CASH_OUT,B,25,MEDIUM,DELINQUENT,42,Bank of America,2025-03-15,2025-04-12,INCOMPLETE,SERVICING_SYS
L000480,B6605,CONVENTIONAL,2012-06-13,2042-06-13,224195.00,78888.92,6.014,240,WI,PURCHASE,A,1,HIGH,CURRENT,0,Freedom Mortgage,2013-12-05,2014-01-04,COMPLETE,MANUAL_ENTRY
L000481,B5355,JUMBO,2010-12-09,2025-12-09,271321.00,173514.52,5.339,240,MI,REFINANCE,B+,28,HIGH,CURRENT,0,Bank of America,2017-10-12,2017-11-07,COMPLETE,SERVICING_SYS
L000482,B1050,JUMBO,2018-12-09,2038-12-09,690479.00,232834.35,7.723,240,FL,PURCHASE,A+,3,HIGH,CURRENT,0,PNC Bank,2022-09-21,2022-10-15,INCOMPLETE,SERVICING_SYS
L000483,B6278,CONVENTIONAL,2020-02-20,2050-02-20,740881.00,641161.75,6.303,180,WV,REFINANCE,B+,14,MEDIUM,CURRENT,0,US Bank,2027-08-16,2027-08-31,COMPLETE,MANUAL_ENTRY
L000484,B2645,JUMBO,2011-10-29,2031-10-29,498702.00,0.00,4.263,180,ND,CASH_OUT,B+,16,LOW,PAID_OFF,0,JPMorgan Chase,2017-03-31,2017-04-15,INCOMPLETE,SERVICING_SYS
L000485,B4946,FHA,2022-04-23,2042-04-23,226216.00,0.00,3.77,360,CT,REFINANCE,B+,0,MEDIUM,CLOSED,0,Bank of America,2027-10-18,2027-11-15,COMPLETE,SERVICING_SYS
L000486,B3224,JUMBO,2014-12-11,2044-12-11,320143.00,0.00,3.043,360,IA,CASH_OUT,A+,2,HIGH,CLOSED,0,Quicken Loans,2022-07-18,2022-08-16,COMPLETE,MANUAL_ENTRY
L000487,B4662,VA,2018-07-24,2048-07-24,723292.00,0.00,3.194,180,MI,CASH_OUT,A+,29,MEDIUM,CLOSED,0,PNC Bank,2023-07-17,2023-08-16,COMPLETE,SERVICING_SYS
L000488,B4110,JUMBO,2012-11-09,2032-11-09,448663.00,302845.71,8.379,240,UT,PURCHASE,A+,21,MEDIUM,CURRENT,0,Wells Fargo,2013-08-19,2013-08-31,COMPLETE,SERVICING_SYS
L000489,B5643,FHA,2017-02-01,2032-02-01,361242.00,304957.18,6.982,360,MA,REFINANCE,A+,22,LOW,CURRENT,0,Bank of America,2022-04-12,2022-05-09,COMPLETE,SERVICING_SYS
L000490,B4450,FHA,2014-11-03,2034-11-03,355654.00,269475.95,6.702,180,WY,PURCHASE,D,23,VERY_HIGH,CURRENT,0,Bank of America,2024-01-03,2024-01-29,COMPLETE,ORIGINATION_SYS
L000491,B2176,VA,2010-06-26,2040-06-26,461341.00,239582.04,4.194,180,OK,REFINANCE,A,4,HIGH,DELINQUENT,52,Freedom Mortgage,2019-01-23,2019-02-17,COMPLETE,ORIGINATION_SYS
L000492,B3372,FHA,2016-10-26,2036-10-26,736433.00,299287.41,3.809,360,TN,PURCHASE,C,23,LOW,CURRENT,0,PNC Bank,2024-09-14,2024-10-09,MISSING,ORIGINATION_SYS
L000493,B1859,CONVENTIONAL,2018-06-12,2038-06-12,226394.00,204182.59,8.382,360,NV,PURCHASE,B+,23,VERY_HIGH,CURRENT,0,JPMorgan Chase,2023-11-03,2023-11-04,COMPLETE,SERVICING_SYS
L000494,B2468,JUMBO,2020-12-16,2040-12-16,675114.00,621416.10,7.689,360,SD,CASH_OUT,D,11,LOW,DELINQUENT,54,Wells Fargo,2029-09-27,2029-09-30,COMPLETE,SERVICING_SYS
L000495,B2549,FHA,2021-06-07,2036-06-07,74145.00,0.00,4.804,360,MD,CASH_OUT,B,3,HIGH,CLOSED,0,Wells Fargo,2026-11-22,2026-12-14,MISSING,MANUAL_ENTRY
L000496,B9004,CONVENTIONAL,2014-02-23,2034-02-23,70705.00,0.00,5.613,360,DC,CASH_OUT,A,24,MEDIUM,PAID_OFF,0,PNC Bank,2023-01-06,2023-02-03,COMPLETE,MANUAL_ENTRY
L000497,B4378,FHA,2014-01-14,2029-01-14,631667.00,373126.56,3.027,240,AZ,PURCHASE,A,16,HIGH,CURRENT,0,Bank of America,2014-07-23,2014-08-22,COMPLETE,SERVICING_SYS
L000498,B9750,JUMBO,2010-01-01,2025-01-01,365201.00,0.00,3.339,240,ND,REFINANCE,A+,17,MEDIUM,PAID_OFF,0,PNC Bank,2020-03-24,2020-03-27,COMPLETE,ORIGINATION_SYS
L000499,B4539,VA,2015-04-27,2030-04-27,247209.00,0.00,4.164,360,CA,CASH_OUT,C,8,VERY_HIGH,PAID_OFF,0,PNC Bank,2017-10-24,2017-11-21,COMPLETE,SERVICING_SYS
L000500,B5413,FHA,2011-11-14,2031-11-14,496004.00,451923.91,6.787,360,NC,CASH_OUT,B,13,MEDIUM,CURRENT,0,Bank of America,2014-03-27,2014-04-21,COMPLETE,ORIGINATION_SYS
L000501,B2080,VA,2023-07-16,2038-07-16,131290.00,62439.08,6.341,240,WY,REFINANCE,B,27,MEDIUM,CURRENT,0,Bank of America,2031-04-16,2031-04-16,COMPLETE,ORIGINATION_SYS
L000502,B9021,CONVENTIONAL,2018-06-29,2033-06-29,179502.00,74354.29,5.674,360,ME,CASH_OUT,C,19,LOW,DELINQUENT,49,Wells Fargo,2025-03-05,2025-03-10,COMPLETE,SERVICING_SYS
L000503,B3090,VA,2014-01-20,2034-01-20,607509.00,0.00,2.557,360,TX,PURCHASE,B,12,HIGH,PAID_OFF,0,Wells Fargo,2018-08-26,2018-09-24,COMPLETE,SERVICING_SYS
L000504,B8678,VA,2015-08-03,2045-08-03,688271.00,393593.58,4.155,240,VA,PURCHASE,C,20,LOW,CURRENT,0,Bank of America,2020-08-03,2020-08-16,INCOMPLETE,ORIGINATION_SYS
L000505,B5683,JUMBO,2011-10-14,2026-10-14,301696.00,275799.48,7.35,180,NV,CASH_OUT,A+,29,MEDIUM,CURRENT,0,Quicken Loans,2012-07-05,2012-07-20,COMPLETE,MANUAL_ENTRY
L000506,B7962,VA,2021-12-10,2051-12-10,180748.00,101861.70,3.965,360,ND,CASH_OUT,A+,1,VERY_HIGH,DELINQUENT,88,JPMorgan Chase,2031-05-07,2031-05-28,MISSING,MANUAL_ENTRY
L000507,B7925,JUMBO,2015-01-18,2030-01-18,128771.00,69353.89,4.775,240,MI,CASH_OUT,B,26,LOW,CURRENT,0,Bank of America,2019-02-03,2019-02-12,COMPLETE,SERVICING_SYS
L000508,B9446,CONVENTIONAL,2014-10-12,2029-10-12,711836.00,476750.21,8.112,360,AR,REFINANCE,A,19,VERY_HIGH,CURRENT,0,Bank of America,2018-04-12,2018-04-21,COMPLETE,ORIGINATION_SYS
L000509,B2388,FHA,2017-11-04,2047-11-04,245200.00,137641.61,4.964,240,XX,CASH_OUT,C,7,VERY_HIGH,CURRENT,0,Quicken Loans,2022-10-03,2022-10-14,COMPLETE,SERVICING_SYS
L000510,B3291,VA,2014-02-01,2044-02-01,332572.00,123268.39,6.983,180,VA,PURCHASE,A,6,HIGH,CURRENT,0,Wells Fargo,2023-08-01,2023-08-05,COMPLETE,MANUAL_ENTRY
L000511,B5354,CONVENTIONAL,2017-06-06,2032-06-06,218099.00,0.00,5.027,360,UT,CASH_OUT,B,10,VERY_HIGH,PAID_OFF,0,US Bank,2028-04-09,2028-05-02,MISSING,SERVICING_SYS
L000512,B4874,CONVENTIONAL,2012-12-12,2027-12-12,163119.00,132984.95,6.57,240,RI,CASH_OUT,A,13,VERY_HIGH,CURRENT,0,Bank of America,2016-11-20,2016-11-29,COMPLETE,SERVICING_SYS
L000513,B5317,FHA,2015-07-23,2045-07-23,209903.00,162467.35,6.498,240,VA,PURCHASE,B+,23,MEDIUM,CURRENT,0,JPMorgan Chase,2018-10-16,2018-11-12,COMPLETE,MANUAL_ENTRY
L000514,B7984,CONVENTIONAL,2013-05-03,2028-05-03,176312.00,68055.07,6.199,180,MO,REFINANCE,A+,9,MEDIUM,CURRENT,0,JPMorgan Chase,2015-07-29,2015-08-08,COMPLETE,ORIGINATION_SYS
L000515,B6751,JUMBO,2021-06-08,2041-06-08,725149.00,241892.35,3.982,180,AL,PURCHASE,B+,23,HIGH,CURRENT,0,JPMorgan Chase,2025-08-05,2025-08-14,COMPLETE,MANUAL_ENTRY
L000516,B2587,CONVENTIONAL,2012-04-05,2032-04-05,243818.00,113124.48,6.598,180,WV,REFINANCE,B+,24,HIGH,CURRENT,0,JPMorgan Chase,2016-02-03,2016-02-23,COMPLETE,MANUAL_ENTRY
L000517,B4120,FHA,2018-08-13,2033-08-13,161532.00,62160.02,6.728,180,OH,CASH_OUT,C,9,VERY_HIGH,DELINQUENT,37,Freedom Mortgage,2019-02-27,2019-03-05,COMPLETE,ORIGINATION_SYS
L000518,B6690,VA,2010-12-25,2025-12-25,251019.00,143542.24,5.191,360,NV,PURCHASE,D,13,LOW,DELINQUENT,87,JPMorgan Chase,2020-11-24,2020-12-13,COMPLETE,ORIGINATION_SYS
L000519,B7512,JUMBO,2016-06-30,2031-06-30,643677.00,0.00,6.608,360,HI,REFINANCE,A+,12,VERY_HIGH,CLOSED,0,Quicken Loans,2018-09-17,2018-10-06,COMPLETE,ORIGINATION_SYS
L000520,B8461,VA,2010-01-30,2025-01-30,649678.00,286881.58,4.32,180,LA,CASH_OUT,A,5,MEDIUM,DELINQUENT,86,Wells Fargo,2020-07-29,2020-08-15,COMPLETE,ORIGINATION_SYS
L000521,B2903,CONVENTIONAL,2013-04-28,2033-04-28,189430.00,90127.51,6.392,360,MS,REFINANCE,A,30,HIGH,DEFAULT,217,PNC Bank,2022-08-21,2022-08-25,COMPLETE,MANUAL_ENTRY
L000522,B5582,FHA,2016-08-12,2036-08-12,110045.00,77787.61,4.036,180,WY,CASH_OUT,A,23,VERY_HIGH,CURRENT,0,PNC Bank,2020-09-06,2020-09-14,INCOMPLETE,MANUAL_ENTRY
L000523,B7479,FHA,2023-07-22,2053-07-22,266173.00,221176.61,5.176,360,MS,PURCHASE,D,2,VERY_HIGH,CURRENT,0,JPMorgan Chase,2026-08-25,2026-09-08,COMPLETE,ORIGINATION_SYS
L000524,B3669,FHA,2014-03-28,2044-03-28,564345.00,515349.01,7.405,360,CA,PURCHASE,A,13,MEDIUM,PENDING,0,Quicken Loans,2017-06-25,2017-07-24,COMPLETE,SERVICING_SYS
L000525,B7291,CONVENTIONAL,2012-04-01,2042-04-01,602367.00,234464.93,3.16,180,TN,PURCHASE,B,7,LOW,DEFAULT,96,Bank of America,2019-02-05,2019-02-09,MISSING,MANUAL_ENTRY
L000526,B4314,FHA,2010-04-21,2025-04-21,161504.00,0.00,5.383,360,HI,REFINANCE,C,15,MEDIUM,PAID_OFF,0,JPMorgan Chase,2019-12-12,2019-12-13,COMPLETE,SERVICING_SYS
L000527,B7804,FHA,2022-03-12,2037-03-12,72238.00,60405.50,2.507,180,XX,REFINANCE,D,4,HIGH,CURRENT,0,PNC Bank,2025-08-08,2025-08-17,COMPLETE,MANUAL_ENTRY
L000528,B5617,VA,2018-08-18,2048-08-18,167869.00,0.00,2.958,240,CO,PURCHASE,A+,4,MEDIUM,CLOSED,0,Quicken Loans,2021-03-24,2021-04-09,COMPLETE,ORIGINATION_SYS
L000529,B5441,JUMBO,2019-07-16,2034-07-16,749686.00,559756.40,6.47,240,VA,PURCHASE,A,27,MEDIUM,DELINQUENT,48,Freedom Mortgage,2023-07-11,2023-07-31,COMPLETE,ORIGINATION_SYS
L000530,B5562,FHA,2018-10-05,2038-10-05,551672.00,457624.25,3.043,180,MO,REFINANCE,C,15,VERY_HIGH,CURRENT,0,Quicken Loans,2023-08-20,2023-09-11,MISSING,MANUAL_ENTRY
L000531,B9745,JUMBO,2017-06-24,2032-06-24,735720.00,661444.05,5.695,180,PA,CASH_OUT,D,16,MEDIUM,CURRENT,0,PNC Bank,2023-09-21,2023-09-23,COMPLETE,ORIGINATION_SYS
L000532,B6723,VA,2014-07-24,2029-07-24,430002.00,0.00,7.593,180,GA,CASH_OUT,D,7,MEDIUM,CLOSED,0,Freedom Mortgage,2024-12-20,2024-12-27,COMPLETE,ORIGINATION_SYS
L000533,B1886,CONVENTIONAL,2012-08-18,2042-08-18,200026.00,109084.08,6.476,180,RI,PURCHASE,A,4,HIGH,CURRENT,0,JPMorgan Chase,2023-07-14,2023-07-16,COMPLETE,ORIGINATION_SYS
L000534,B5907,JUMBO,2022-10-07,2042-10-07,206989.00,165078.18,4.969,240,TN,CASH_OUT,A,9,LOW,CURRENT,0,JPMorgan Chase,2024-06-01,2024-06-02,INCOMPLETE,ORIGINATION_SYS
L000535,B8443,VA,2023-07-21,2038-07-21,577743.00,233539.15,8.015,360,IA,REFINANCE,B,8,LOW,CURRENT,0,US Bank,2028-05-20,2028-06-01,MISSING,ORIGINATION_SYS
L000536,B2264,JUMBO,2014-10-02,2034-10-02,699114.00,235180.51,5.364,360,MO,PURCHASE,A,25,HIGH,CURRENT,0,PNC Bank,2024-01-21,2024-02-03,COMPLETE,ORIGINATION_SYS
L000537,B3666,CONVENTIONAL,2012-05-05,2027-05-05,430320.00,0.00,2.892,360,XX,REFINANCE,B,17,MEDIUM,PAID_OFF,0,PNC Bank,2012-09-26,2012-10-25,COMPLETE,SERVICING_SYS
L000538,B6154,CONVENTIONAL,2011-11-28,2041-11-28,642232.00,0.00,8.161,180,WI,REFINANCE,D,16,MEDIUM,CLOSED,0,Bank of America,2017-05-31,2017-06-24,COMPLETE,SERVICING_SYS
L000539,B3460,CONVENTIONAL,2012-11-27,2042-11-27,152110.00,0.00,6.023,240,AZ,REFINANCE,B,4,VERY_HIGH,PAID_OFF,0,Wells Fargo,2018-08-20,2018-09-17,COMPLETE,MANUAL_ENTRY
L000540,B9573,VA,2015-03-13,2030-03-13,735999.00,288188.29,5.185,180,MS,CASH_OUT,D,1,VERY_HIGH,DELINQUENT,62,JPMorgan Chase,2021-01-24,2021-01-30,MISSING,MANUAL_ENTRY
L000541,B6071,CONVENTIONAL,2011-09-07,2026-09-07,644438.00,805547.50,5.493,240,ME,PURCHASE,A,8,HIGH,CURRENT,0,Bank of America,2020-10-15,2020-10-17,COMPLETE,MANUAL_ENTRY
L000542,B3031,JUMBO,2020-05-02,2040-05-02,546250.00,511297.89,2.738,240,SC,CASH_OUT,B,14,HIGH,DEFAULT,316,US Bank,2027-09-16,2027-10-13,COMPLETE,SERVICING_SYS
L000543,B1699,CONVENTIONAL,2018-05-20,2033-05-20,483265.00,303907.27,6.946,180,OK,PURCHASE,B,27,LOW,CURRENT,0,Bank of America,2028-04-13,2028-04-25,COMPLETE,SERVICING_SYS
L000544,B9767,JUMBO,2011-08-21,2026-08-21,457081.00,396839.22,3.155,180,MT,REFINANCE,B,12,HIGH,DELINQUENT,52,Wells Fargo,2016-12-10,2016-12-20,COMPLETE,MANUAL_ENTRY
L000545,B8699,FHA,2020-11-27,2035-11-27,549352.00,205629.15,6.341,240,RI,REFINANCE,A,29,HIGH,CURRENT,0,Freedom Mortgage,2027-02-06,2027-02-19,MISSING,ORIGINATION_SYS
L000546,B2369,FHA,2011-03-20,2026-03-20,74057.00,68074.62,2.916,240,VA,REFINANCE,D,16,MEDIUM,DELINQUENT,47,PNC Bank,2014-02-14,2014-03-14,COMPLETE,ORIGINATION_SYS
L000547,B7866,JUMBO,2012-01-28,2032-01-28,408633.00,378470.88,5.353,360,VT,REFINANCE,C,29,VERY_HIGH,CURRENT,0,Freedom Mortgage,2014-05-20,2014-05-20,COMPLETE,MANUAL_ENTRY
L000548,B6185,CONVENTIONAL,2014-06-15,2029-06-15,656590.00,460094.31,3.403,240,NY,REFINANCE,A,25,VERY_HIGH,CURRENT,0,Bank of America,2023-10-09,2023-10-25,COMPLETE,SERVICING_SYS
L000549,B4074,JUMBO,2012-10-26,2042-10-26,521155.00,372779.91,6.679,180,IN,REFINANCE,B,30,MEDIUM,CURRENT,0,PNC Bank,2013-04-23,2013-05-11,MISSING,SERVICING_SYS
L000550,B9177,JUMBO,2018-02-28,2033-02-28,366611.00,323653.61,4.984,240,OH,REFINANCE,A+,24,HIGH,CURRENT,0,Wells Fargo,2027-12-22,2028-01-20,COMPLETE,SERVICING_SYS
L000551,B8167,VA,2018-05-15,2033-05-15,629604.00,432336.27,6.713,180,CT,PURCHASE,B+,0,VERY_HIGH,CURRENT,0,Wells Fargo,2022-09-23,2022-10-08,COMPLETE,MANUAL_ENTRY
L000552,B7891,FHA,2022-03-21,2037-03-21,714299.00,420484.38,3.837,240,DE,PURCHASE,D,30,LOW,CURRENT,0,Bank of America,2022-08-31,2022-09-30,INCOMPLETE,SERVICING_SYS
L000553,B5384,VA,2019-04-06,2049-04-06,465035.00,141809.33,4.344,240,AL,REFINANCE,A,0,LOW,CURRENT,0,JPMorgan Chase,2021-11-08,2021-12-03,COMPLETE,MANUAL_ENTRY
L000554,B7412,FHA,2023-06-16,2043-06-16,401367.00,164868.31,6.198,240,OR,REFINANCE,B,30,VERY_HIGH,CURRENT,0,PNC Bank,2028-05-11,2028-05-16,COMPLETE,SERVICING_SYS
